motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

09/16/22 16:58:51 :: Relative x,y : (002,000) | Absolute x,y : (013,-50)
09/16/22 16:58:51 :: Relative x,y : (001,000) | Absolute x,y : (014,-50)
09/16/22 16:58:51 :: Relative x,y : (-01,000) | Absolute x,y : (013,-50)
09/16/22 16:58:51 :: Relative x,y : (-02,-02) | Absolute x,y : (011,-52)
09/16/22 16:58:51 :: Relative x,y : (-01,000) | Absolute x,y : (010,-52)
09/16/22 16:58:51 :: Relative x,y : (000,001) | Absolute x,y : (010,-51)
09/16/22 16:58:51 :: Relative x,y : (000,002) | Absolute x,y : (010,-49)
09/16/22 16:58:51 :: Relative x,y : (000,001) | Absolute x,y : (010,-48)
09/16/22 16:58:51 :: Relative x,y : (001,-01) | Absolute x,y : (011,-49)
09/16/22 16:58:51 :: Relative x,y : (001,000) | Absolute x,y : (012,-49)
09/16/22 16:58:51 :: Relative x,y : (000,-01) | Absolute x,y : (012,-50)
09/16/22 16:58:51 :: Relative x,y : (002,000) | Absolute x,y : (014,-50)
09/16/22 16:58:51 :: Relative x,y : (001,000) | Absolute x,y : (015,-50)
09/16/22 16:58:52 :: Relative x,y : (-02,000) | Absolute x,y : (013,-50)
09/16/22 16:58:52 :: Relative x,y : (-02,000) | Absolute x,y : (011,-50)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (010,-50)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (010,-49)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (011,-49)
09/16/22 16:58:52 :: Relative x,y : (000,-01) | Absolute x,y : (011,-50)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (010,-50)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (009,-50)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (009,-49)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (010,-49)
09/16/22 16:58:52 :: Relative x,y : (001,-01) | Absolute x,y : (011,-50)
09/16/22 16:58:52 :: Relative x,y : (001,-01) | Absolute x,y : (012,-51)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (013,-51)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (012,-51)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (012,-50)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (013,-50)
09/16/22 16:58:52 :: Relative x,y : (001,001) | Absolute x,y : (014,-49)
09/16/22 16:58:52 :: Relative x,y : (-05,-09) | Absolute x,y : (009,-58)
09/16/22 16:58:52 :: Relative x,y : (-03,-05) | Absolute x,y : (006,-63)
09/16/22 16:58:52 :: Relative x,y : (-03,-03) | Absolute x,y : (003,-66)
09/16/22 16:58:52 :: Relative x,y : (000,006) | Absolute x,y : (003,-60)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (003,-56)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (003,-52)
09/16/22 16:58:52 :: Relative x,y : (000,008) | Absolute x,y : (003,-44)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (003,-40)
09/16/22 16:58:52 :: Relative x,y : (001,004) | Absolute x,y : (004,-36)
09/16/22 16:58:52 :: Relative x,y : (000,008) | Absolute x,y : (004,-28)
09/16/22 16:58:52 :: Relative x,y : (000,005) | Absolute x,y : (004,-23)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (004,-19)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (004,-15)
09/16/22 16:58:52 :: Relative x,y : (000,008) | Absolute x,y : (004,-07)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (004,-03)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (004,001)
09/16/22 16:58:52 :: Relative x,y : (001,008) | Absolute x,y : (005,009)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (005,013)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (005,017)
09/16/22 16:58:52 :: Relative x,y : (000,008) | Absolute x,y : (005,025)
09/16/22 16:58:52 :: Relative x,y : (000,004) | Absolute x,y : (005,029)
09/16/22 16:58:52 :: Relative x,y : (000,002) | Absolute x,y : (005,031)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (006,031)
09/16/22 16:58:52 :: Relative x,y : (000,-02) | Absolute x,y : (006,029)
09/16/22 16:58:52 :: Relative x,y : (000,-02) | Absolute x,y : (006,027)
09/16/22 16:58:52 :: Relative x,y : (000,-01) | Absolute x,y : (006,026)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (006,027)
09/16/22 16:58:52 :: Relative x,y : (-01,001) | Absolute x,y : (005,028)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (006,028)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (007,028)
09/16/22 16:58:52 :: Relative x,y : (002,-01) | Absolute x,y : (009,027)
09/16/22 16:58:52 :: Relative x,y : (000,-01) | Absolute x,y : (009,026)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (009,027)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (009,028)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (008,028)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (007,028)
09/16/22 16:58:52 :: Relative x,y : (-01,-01) | Absolute x,y : (006,027)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (007,027)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (008,027)
09/16/22 16:58:52 :: Relative x,y : (-02,000) | Absolute x,y : (006,027)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (005,027)
09/16/22 16:58:52 :: Relative x,y : (000,-01) | Absolute x,y : (005,026)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (006,026)
09/16/22 16:58:52 :: Relative x,y : (000,-01) | Absolute x,y : (006,025)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (005,025)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (005,026)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (004,026)
09/16/22 16:58:52 :: Relative x,y : (001,-01) | Absolute x,y : (005,025)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (006,025)
09/16/22 16:58:52 :: Relative x,y : (-01,001) | Absolute x,y : (005,026)
09/16/22 16:58:52 :: Relative x,y : (000,001) | Absolute x,y : (005,027)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (004,027)
09/16/22 16:58:52 :: Relative x,y : (-01,000) | Absolute x,y : (003,027)
09/16/22 16:58:52 :: Relative x,y : (001,000) | Absolute x,y : (004,027)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (005,027)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (004,027)
09/16/22 16:58:53 :: Relative x,y : (003,-01) | Absolute x,y : (007,026)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (006,026)
09/16/22 16:58:53 :: Relative x,y : (001,001) | Absolute x,y : (007,027)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (008,027)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (009,027)
09/16/22 16:58:53 :: Relative x,y : (000,-01) | Absolute x,y : (009,026)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (008,026)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (007,026)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (006,026)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (005,026)
09/16/22 16:58:53 :: Relative x,y : (000,001) | Absolute x,y : (005,027)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (006,027)
09/16/22 16:58:53 :: Relative x,y : (003,001) | Absolute x,y : (009,028)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (010,028)
09/16/22 16:58:53 :: Relative x,y : (-01,-01) | Absolute x,y : (009,027)
09/16/22 16:58:53 :: Relative x,y : (-02,000) | Absolute x,y : (007,027)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (006,027)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (005,027)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (006,027)
09/16/22 16:58:53 :: Relative x,y : (000,001) | Absolute x,y : (006,028)
09/16/22 16:58:53 :: Relative x,y : (-01,-01) | Absolute x,y : (005,027)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (004,027)
09/16/22 16:58:53 :: Relative x,y : (000,-01) | Absolute x,y : (004,026)
09/16/22 16:58:53 :: Relative x,y : (000,005) | Absolute x,y : (004,031)
09/16/22 16:58:53 :: Relative x,y : (001,006) | Absolute x,y : (005,037)
09/16/22 16:58:53 :: Relative x,y : (000,004) | Absolute x,y : (005,041)
09/16/22 16:58:53 :: Relative x,y : (000,003) | Absolute x,y : (005,044)
09/16/22 16:58:53 :: Relative x,y : (000,-10) | Absolute x,y : (005,034)
09/16/22 16:58:53 :: Relative x,y : (000,-05) | Absolute x,y : (005,029)
09/16/22 16:58:53 :: Relative x,y : (000,-05) | Absolute x,y : (005,024)
09/16/22 16:58:53 :: Relative x,y : (000,-08) | Absolute x,y : (005,016)
09/16/22 16:58:53 :: Relative x,y : (000,-04) | Absolute x,y : (005,012)
09/16/22 16:58:53 :: Relative x,y : (000,-03) | Absolute x,y : (005,009)
09/16/22 16:58:53 :: Relative x,y : (001,-01) | Absolute x,y : (006,008)
09/16/22 16:58:53 :: Relative x,y : (000,-07) | Absolute x,y : (006,001)
09/16/22 16:58:53 :: Relative x,y : (-01,-07) | Absolute x,y : (005,-06)
09/16/22 16:58:53 :: Relative x,y : (-01,-18) | Absolute x,y : (004,-24)
09/16/22 16:58:53 :: Relative x,y : (000,-03) | Absolute x,y : (004,-27)
09/16/22 16:58:53 :: Relative x,y : (000,-03) | Absolute x,y : (004,-30)
09/16/22 16:58:53 :: Relative x,y : (-01,-06) | Absolute x,y : (003,-36)
09/16/22 16:58:53 :: Relative x,y : (000,-02) | Absolute x,y : (003,-38)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (002,-38)
09/16/22 16:58:53 :: Relative x,y : (-01,001) | Absolute x,y : (001,-37)
09/16/22 16:58:53 :: Relative x,y : (000,002) | Absolute x,y : (001,-35)
09/16/22 16:58:53 :: Relative x,y : (001,001) | Absolute x,y : (002,-34)
09/16/22 16:58:53 :: Relative x,y : (001,001) | Absolute x,y : (003,-33)
09/16/22 16:58:53 :: Relative x,y : (000,-01) | Absolute x,y : (003,-34)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:53 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:53 :: Relative x,y : (001,000) | Absolute x,y : (003,-34)
09/16/22 16:58:53 :: Relative x,y : (-01,001) | Absolute x,y : (002,-33)
09/16/22 16:58:54 :: Relative x,y : (000,-01) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (002,000) | Absolute x,y : (004,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (-02,000) | Absolute x,y : (000,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (001,001) | Absolute x,y : (003,-33)
09/16/22 16:58:54 :: Relative x,y : (000,-01) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (000,-01) | Absolute x,y : (003,-35)
09/16/22 16:58:54 :: Relative x,y : (-02,002) | Absolute x,y : (001,-33)
09/16/22 16:58:54 :: Relative x,y : (000,-01) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (002,000) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (004,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (005,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (004,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,001) | Absolute x,y : (000,-33)
09/16/22 16:58:54 :: Relative x,y : (002,000) | Absolute x,y : (002,-33)
09/16/22 16:58:54 :: Relative x,y : (-01,-01) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (001,001) | Absolute x,y : (003,-33)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (002,-33)
09/16/22 16:58:54 :: Relative x,y : (-02,-01) | Absolute x,y : (000,-34)
09/16/22 16:58:54 :: Relative x,y : (001,-01) | Absolute x,y : (001,-35)
09/16/22 16:58:54 :: Relative x,y : (002,001) | Absolute x,y : (003,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (004,-34)
09/16/22 16:58:54 :: Relative x,y : (-02,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (000,001) | Absolute x,y : (002,-33)
09/16/22 16:58:54 :: Relative x,y : (000,-02) | Absolute x,y : (002,-35)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (003,-35)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (004,-35)
09/16/22 16:58:54 :: Relative x,y : (000,001) | Absolute x,y : (004,-34)
09/16/22 16:58:54 :: Relative x,y : (-02,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (000,-34)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (-01,-34)
09/16/22 16:58:54 :: Relative x,y : (002,000) | Absolute x,y : (001,-34)
09/16/22 16:58:54 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:54 :: Relative x,y : (001,001) | Absolute x,y : (003,-33)
09/16/22 16:58:54 :: Relative x,y : (-02,000) | Absolute x,y : (001,-33)
09/16/22 16:58:54 :: Relative x,y : (-01,000) | Absolute x,y : (000,-33)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (001,-33)
09/16/22 16:58:55 :: Relative x,y : (001,-01) | Absolute x,y : (002,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:55 :: Relative x,y : (000,-01) | Absolute x,y : (001,-35)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (000,-35)
09/16/22 16:58:55 :: Relative x,y : (001,001) | Absolute x,y : (001,-34)
09/16/22 16:58:55 :: Relative x,y : (000,001) | Absolute x,y : (001,-33)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (002,-33)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (003,-33)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (004,-33)
09/16/22 16:58:55 :: Relative x,y : (000,001) | Absolute x,y : (004,-32)
09/16/22 16:58:55 :: Relative x,y : (001,-03) | Absolute x,y : (005,-35)
09/16/22 16:58:55 :: Relative x,y : (000,-01) | Absolute x,y : (005,-36)
09/16/22 16:58:55 :: Relative x,y : (-01,001) | Absolute x,y : (004,-35)
09/16/22 16:58:55 :: Relative x,y : (000,001) | Absolute x,y : (004,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (004,-34)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (005,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (004,-34)
09/16/22 16:58:55 :: Relative x,y : (-02,000) | Absolute x,y : (002,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,001) | Absolute x,y : (001,-33)
09/16/22 16:58:55 :: Relative x,y : (000,001) | Absolute x,y : (001,-32)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (002,-32)
09/16/22 16:58:55 :: Relative x,y : (001,-02) | Absolute x,y : (003,-34)
09/16/22 16:58:55 :: Relative x,y : (001,-01) | Absolute x,y : (004,-35)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (005,-35)
09/16/22 16:58:55 :: Relative x,y : (-02,000) | Absolute x,y : (003,-35)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (002,-35)
09/16/22 16:58:55 :: Relative x,y : (-03,000) | Absolute x,y : (-01,-35)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (000,-35)
09/16/22 16:58:55 :: Relative x,y : (002,000) | Absolute x,y : (002,-35)
09/16/22 16:58:55 :: Relative x,y : (004,001) | Absolute x,y : (006,-34)
09/16/22 16:58:55 :: Relative x,y : (-02,000) | Absolute x,y : (004,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (003,-34)
09/16/22 16:58:55 :: Relative x,y : (002,001) | Absolute x,y : (005,-33)
09/16/22 16:58:55 :: Relative x,y : (000,-01) | Absolute x,y : (005,-34)
09/16/22 16:58:55 :: Relative x,y : (000,-01) | Absolute x,y : (005,-35)
09/16/22 16:58:55 :: Relative x,y : (001,000) | Absolute x,y : (006,-35)
09/16/22 16:58:55 :: Relative x,y : (-01,000) | Absolute x,y : (005,-35)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (004,-35)
09/16/22 16:58:56 :: Relative x,y : (000,001) | Absolute x,y : (004,-34)
09/16/22 16:58:56 :: Relative x,y : (000,001) | Absolute x,y : (004,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (003,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (002,-33)
09/16/22 16:58:56 :: Relative x,y : (000,-01) | Absolute x,y : (002,-34)
09/16/22 16:58:56 :: Relative x,y : (001,-01) | Absolute x,y : (003,-35)
09/16/22 16:58:56 :: Relative x,y : (003,000) | Absolute x,y : (006,-35)
09/16/22 16:58:56 :: Relative x,y : (001,001) | Absolute x,y : (007,-34)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (006,-34)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (005,-34)
09/16/22 16:58:56 :: Relative x,y : (-02,000) | Absolute x,y : (003,-34)
09/16/22 16:58:56 :: Relative x,y : (-02,000) | Absolute x,y : (001,-34)
09/16/22 16:58:56 :: Relative x,y : (001,-01) | Absolute x,y : (002,-35)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (003,-35)
09/16/22 16:58:56 :: Relative x,y : (001,001) | Absolute x,y : (004,-34)
09/16/22 16:58:56 :: Relative x,y : (-02,001) | Absolute x,y : (002,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (001,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (000,-33)
09/16/22 16:58:56 :: Relative x,y : (003,-01) | Absolute x,y : (003,-34)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (004,-34)
09/16/22 16:58:56 :: Relative x,y : (000,-01) | Absolute x,y : (004,-35)
09/16/22 16:58:56 :: Relative x,y : (-01,001) | Absolute x,y : (003,-34)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (004,-34)
09/16/22 16:58:56 :: Relative x,y : (002,000) | Absolute x,y : (006,-34)
09/16/22 16:58:56 :: Relative x,y : (000,002) | Absolute x,y : (006,-32)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (005,-32)
09/16/22 16:58:56 :: Relative x,y : (-01,-01) | Absolute x,y : (004,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (003,-33)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (002,-33)
09/16/22 16:58:56 :: Relative x,y : (-02,-01) | Absolute x,y : (000,-34)
09/16/22 16:58:56 :: Relative x,y : (000,-01) | Absolute x,y : (000,-35)
09/16/22 16:58:56 :: Relative x,y : (000,001) | Absolute x,y : (000,-34)
09/16/22 16:58:56 :: Relative x,y : (002,000) | Absolute x,y : (002,-34)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (003,-34)
09/16/22 16:58:56 :: Relative x,y : (-02,000) | Absolute x,y : (001,-34)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (000,-34)
09/16/22 16:58:56 :: Relative x,y : (000,001) | Absolute x,y : (000,-33)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (001,-33)
09/16/22 16:58:56 :: Relative x,y : (001,000) | Absolute x,y : (002,-33)
09/16/22 16:58:56 :: Relative x,y : (001,-01) | Absolute x,y : (003,-34)
09/16/22 16:58:56 :: Relative x,y : (-01,-01) | Absolute x,y : (002,-35)
09/16/22 16:58:56 :: Relative x,y : (-02,000) | Absolute x,y : (000,-35)
09/16/22 16:58:56 :: Relative x,y : (-01,000) | Absolute x,y : (-01,-35)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (-01,-34)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (000,-34)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:57 :: Relative x,y : (002,000) | Absolute x,y : (004,-34)
09/16/22 16:58:57 :: Relative x,y : (001,-01) | Absolute x,y : (005,-35)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (006,-35)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (005,-35)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (005,-34)
09/16/22 16:58:57 :: Relative x,y : (-02,000) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (003,-33)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (002,-33)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (003,-33)
09/16/22 16:58:57 :: Relative x,y : (000,-01) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (002,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (000,-34)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (000,-34)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (000,-33)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (001,-33)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (002,-33)
09/16/22 16:58:57 :: Relative x,y : (001,-02) | Absolute x,y : (003,-35)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (004,-35)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (005,-35)
09/16/22 16:58:57 :: Relative x,y : (001,001) | Absolute x,y : (006,-34)
09/16/22 16:58:57 :: Relative x,y : (-02,000) | Absolute x,y : (004,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (-02,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (001,-33)
09/16/22 16:58:57 :: Relative x,y : (004,000) | Absolute x,y : (005,-33)
09/16/22 16:58:57 :: Relative x,y : (000,-01) | Absolute x,y : (005,-34)
09/16/22 16:58:57 :: Relative x,y : (-03,000) | Absolute x,y : (002,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (001,-34)
09/16/22 16:58:57 :: Relative x,y : (002,000) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (002,000) | Absolute x,y : (005,-34)
09/16/22 16:58:57 :: Relative x,y : (-02,-01) | Absolute x,y : (003,-35)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (002,-35)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (003,-35)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (002,000) | Absolute x,y : (005,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (004,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (003,-34)
09/16/22 16:58:57 :: Relative x,y : (001,001) | Absolute x,y : (004,-33)
09/16/22 16:58:57 :: Relative x,y : (001,000) | Absolute x,y : (005,-33)
09/16/22 16:58:57 :: Relative x,y : (000,-01) | Absolute x,y : (005,-34)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (004,-34)
09/16/22 16:58:57 :: Relative x,y : (-02,000) | Absolute x,y : (002,-34)
09/16/22 16:58:57 :: Relative x,y : (000,001) | Absolute x,y : (002,-33)
09/16/22 16:58:57 :: Relative x,y : (-01,000) | Absolute x,y : (001,-33)
09/16/22 16:58:58 :: Relative x,y : (000,-01) | Absolute x,y : (001,-34)
09/16/22 16:58:58 :: Relative x,y : (001,000) | Absolute x,y : (002,-34)
09/16/22 16:58:58 :: Relative x,y : (001,000) | Absolute x,y : (003,-34)
09/16/22 16:58:58 :: Relative x,y : (000,001) | Absolute x,y : (003,-33)
