motion.py - Detect flow/motion in front of the PMW3901 sensor.

Press Ctrl+C to exit!

17:27:45.712129 | Relative x,y|000|-01|Absolute x,y|002|-1040|Distance|1040.00
17:27:45.722700 | Relative x,y|000|-02|Absolute x,y|002|-1042|Distance|1042.00
17:27:45.733247 | Relative x,y|000|-03|Absolute x,y|002|-1045|Distance|1045.00
17:27:45.745044 | Relative x,y|000|-01|Absolute x,y|002|-1046|Distance|1046.00
17:27:45.755719 | Relative x,y|000|-01|Absolute x,y|002|-1047|Distance|1047.00
17:27:45.787570 | Relative x,y|000|-01|Absolute x,y|002|-1048|Distance|1048.00
17:27:45.819612 | Relative x,y|000|-01|Absolute x,y|002|-1049|Distance|1049.00
17:27:45.883190 | Relative x,y|000|000|Absolute x,y|002|-1049|Distance|1049.00
17:27:45.893948 | Relative x,y|000|-01|Absolute x,y|002|-1050|Distance|1050.00
17:27:45.915257 | Relative x,y|000|000|Absolute x,y|002|-1050|Distance|1050.00
17:27:45.925939 | Relative x,y|-01|000|Absolute x,y|001|-1050|Distance|1050.00
17:27:45.989378 | Relative x,y|000|000|Absolute x,y|001|-1050|Distance|1050.00
17:27:46.159935 | Relative x,y|000|-01|Absolute x,y|001|-1051|Distance|1051.00
17:27:46.191642 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:46.361721 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:46.572647 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:46.783307 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:46.888870 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:47.196939 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
17:27:47.302543 | Relative x,y|000|000|Absolute x,y|001|-1051|Distance|1051.00
